# source, target, migration_1990_total, migration_1990_male, migration_1990_female, migration_1995_total, migration_1995_male, migration_1995_female, migration_2000_total, migration_2000_male, migration_2000_female, migration_2005_total, migration_2005_male, migration_2005_female, migration_2010_total, migration_2010_male, migration_2010_female, migration_2015_total, migration_2015_male, migration_2015_female
73,220,22313,7471,14842,21422,7261,14161,21408,7394,14014,19849,9918,9931,18535,9102,9433,19725,9657,10068
73,11,9718,4790,4928,9656,4718,4938,9410,4370,5040,9510,4300,5210,9520,4070,5450,10307,4333,5974
74,33,321,157,164,310,151,159,237,116,121,232,112,120,248,119,129,302,145,157
74,47,543,310,233,538,306,232,532,301,231,509,289,220,486,278,208,482,277,205
74,67,108,52,56,159,75,84,211,99,112,320,161,159,429,223,206,436,229,207
74,122,6672,3725,2947,5908,3321,2587,6567,3705,2862,7269,4115,3154,8066,4583,3483,8950,5102,3848
74,131,788,374,414,696,367,329,993,504,489,1119,604,515,1308,763,545,1505,909,596
74,132,1359,859,500,2791,1712,1079,5080,2948,2132,7789,4023,3766,9498,4504,4994,10050,5330,4720
74,168,37516,20563,16953,50738,27680,23058,66309,35879,30430,75927,41517,34410,81294,44766,36528,84056,46102,37954
74,183,180,69,111,167,80,87,154,90,64,184,97,87,214,103,111,240,123,117
74,215,250,164,86,245,158,87,263,163,100,261,162,99,259,160,99,257,159,98
74,230,65,41,24,59,38,21,55,35,20,62,40,22,70,29,41,78,40,38
74,36,11808,6377,5431,10986,5919,5067,10163,5460,4703,4643,2459,2184,3695,2035,1660,3547,1718,1829
74,39,10537,5416,5121,13090,6743,6347,14506,7482,7024,11091,5727,5364,10976,5672,5304,9583,4920,4663
74,40,886,478,408,963,519,444,1039,560,479,719,326,393,852,382,470,1056,486,570
74,48,8574,4496,4078,6041,3121,2920,5127,2575,2552,3260,2020,1240,7765,4390,3375,10320,5643,4677
74,66,1154,511,643,1529,672,857,1903,833,1070,2776,1252,1524,3649,1672,1977,4561,2121,2440
74,77,4961,2801,2160,5930,3347,2583,7581,4279,3302,8300,4688,3612,9457,5346,4111,10403,5871,4532
74,2,2086,1162,924,1321,707,614,556,252,304,784,356,428,1011,460,551,1000,455,545
74,64,3089,1664,1425,2490,1317,1173,2089,1075,1014,2487,1354,1133,2684,1415,1269,3184,1482,1702
74,118,8821,4774,4047,6208,3395,2813,3699,2139,1560,4075,2663,1412,4459,2932,1527,5027,3282,1745
74,139,15056,7961,7095,13813,7204,6609,14547,7470,7077,14916,7546,7370,26733,13465,13268,29271,14671,14600
74,210,3870,1926,1944,3841,1931,1910,4754,2415,2339,4577,2348,2229,6669,3433,3236,8638,4462,4176
74,228,140,63,77,155,71,84,171,80,91,202,98,104,233,115,118,268,136,132
74,142,793,354,439,758,341,417,705,318,387,557,250,307,536,241,295,491,222,269
74,191,5608,2219,3389,3828,1728,2100,3135,1644,1491,3752,1923,1829,5989,3046,2943,8132,4141,3991
74,21,506,263,243,743,385,358,979,507,472,1256,666,590,1532,824,708,1797,978,819
74,34,102,50,52,137,69,68,172,88,84,183,89,94,194,91,103,201,94,107
74,81,117,62,55,116,66,50,130,69,61,183,102,81,182,104,78,216,125,91
74,89,1642,959,683,1893,1192,701,2050,1275,775,3733,2004,1729,5800,2942,2858,6459,3281,3178
74,90,71,49,22,91,63,28,111,78,33,108,76,32,104,73,31,110,77,33
74,117,296,157,139,289,150,139,284,143,141,128,83,45,59,27,32,41,20,21
74,126,2689,1443,1246,2679,1409,1270,2347,1217,1130,9575,4815,4760,16906,8458,8448,18238,9104,9134
74,181,11453,5507,5946,11977,5721,6256,10825,5303,5522,11647,5694,5953,13027,6447,6580,13391,6628,6763
74,206,1816,961,855,1523,806,717,1277,676,601,1071,567,504,945,522,423,792,438,354
74,44,1470,998,472,1641,1110,531,1811,1222,589,1978,1303,675,2149,1386,763,2194,1384,810
74,106,3167,1613,1554,3824,1835,1989,5371,2481,2890,8545,3892,4653,9060,4075,4985,8924,3980,4944
74,136,11,8,3,12,10,2,14,11,3,37,30,7,66,53,13,73,58,15
74,166,507,277,230,929,567,362,1647,1060,587,1466,979,487,1868,1257,611,1899,1514,385
74,35,128,83,45,336,217,119,543,351,192,424,278,146,305,205,100,275,187,88
74,161,197,121,76,246,140,106,365,197,168,758,409,349,1186,632,554,1204,643,561
74,203,1349,1009,340,1220,916,304,1343,1003,340,1237,905,332,1220,879,341,1178,835,343
74,226,21,14,7,53,37,16,127,90,37,145,105,40,170,121,49,205,146,59
74,23,14,7,7,17,9,8,19,10,9,24,12,12,29,14,15,30,15,15
74,97,5858,2694,3164,3628,1679,1949,1397,664,733,1291,612,679,1184,559,625,1142,539,603
74,125,51,28,23,70,35,35,86,47,39,81,47,34,97,64,33,115,82,33
74,194,50,31,19,78,52,26,107,69,38,168,90,78,294,157,137,292,154,138
74,15,57,29,28,118,64,54,180,98,82,693,420,273,1361,836,525,2027,1234,793
74,55,228,97,131,323,130,193,417,163,254,610,236,374,978,386,592,1021,409,612
74,103,17904,8311,9593,23373,10650,12723,27534,12530,15004,33850,15388,18462,40576,18395,22181,41847,18859,22988
74,107,295,169,126,388,207,181,480,245,235,693,396,297,890,530,360,417,211,206
74,111,355,119,236,505,236,269,853,449,404,1425,811,614,2353,1383,970,4810,2554,2256
74,115,135,77,58,177,89,88,218,101,117,171,83,88,123,64,59,104,50,54
74,154,200,132,68,663,437,226,940,644,296,972,670,302,1162,817,345,949,645,304
74,165,102,56,46,202,127,75,272,178,94,585,402,183,1374,1052,322,1061,829,232
74,211,10280,5235,5045,12558,6264,6294,14882,7304,7578,15335,7350,7985,15802,7388,8414,16041,7307,8734
74,217,434,223,211,1118,643,475,1868,1095,773,5745,3578,2167,15230,9829,5401,23440,15036,8404
74,31,63,40,23,165,99,66,267,159,108,411,248,163,538,326,212,1320,746,574
74,56,891,453,438,1336,697,639,1781,941,840,1978,1216,762,2012,1427,585,2708,1922,786
74,95,1793,797,996,2203,1076,1127,2613,1356,1257,3227,1702,1525,3841,2048,1793,4047,2140,1907
74,162,49150,22761,26389,42043,19126,22917,35964,16061,19903,31040,13530,17510,27091,11308,15783,26120,11087,15033
74,169,427,195,232,677,384,293,891,531,360,1319,744,575,1680,982,698,4363,2542,1821
74,170,1474,723,751,1481,758,723,1436,766,670,1997,1097,900,2518,1406,1112,2567,1428,1139
74,187,484,206,278,1071,496,575,1952,922,1030,2189,1053,1136,2454,1198,1256,2973,1493,1480
74,41,840,396,444,824,388,436,875,412,463,1371,652,719,1866,891,975,1980,948,1032
74,59,2451,1228,1223,3345,1803,1542,4238,2377,1861,5231,2920,2311,6224,3464,2760,7116,3921,3195
74,68,42,19,23,65,29,36,88,40,48,151,87,64,212,132,80,197,123,74
74,73,538,317,221,727,448,279,916,579,337,1471,924,547,2026,1270,756,2917,1793,1124
74,96,135,64,71,196,95,101,257,126,131,355,182,173,453,238,215,478,258,220
74,101,1917,747,1170,3104,1153,1951,5996,2346,3650,9213,4139,5074,10912,4606,6306,11147,4626,6521
74,114,26,11,15,77,39,38,128,67,61,232,131,101,331,190,141,277,158,119
74,120,215,96,119,241,108,133,188,84,104,280,149,131,335,187,148,284,156,128
74,153,2433,1236,1197,2459,1259,1200,2934,1561,1373,3189,1727,1462,4635,2604,2031,6286,3566,2720
74,199,4401,2594,1807,5223,3062,2161,5602,3269,2333,6530,3857,2673,7944,4695,3249,9208,5368,3840
74,218,52367,19131,33236,71537,27992,43545,91911,37212,54699,108252,46250,62002,133406,59652,73754,149872,65898,83974
74,4,4135,2212,1923,4216,2232,1984,4298,2253,2045,4875,2574,2301,4796,2533,2263,3764,1959,1805
74,26,259,116,143,238,108,130,217,100,117,152,70,82,175,82,93,157,74,83
74,52,831,332,499,651,261,390,401,166,235,1075,502,573,1749,839,910,1760,842,918
74,83,10626,4282,6344,8518,3382,5136,6549,2443,4106,6696,2561,4135,6842,2679,4163,6695,2453,4242
74,104,66902,16136,50766,56690,14691,41999,46478,13247,33231,90429,33459,56970,134380,53671,80709,134403,52236,82167
74,127,97,43,54,114,52,62,161,63,98,203,73,130,401,189,212,502,249,253
74,163,58434,28258,30176,75053,35425,39628,94718,44182,50536,95316,44553,50763,80086,37638,42448,87899,39330,48569
74,178,32,13,19,28,12,16,25,10,15,24,10,14,24,10,14,20,10,10
74,182,10,5,5,168,83,85,2287,1104,1183,5640,2690,2950,5513,2627,2886,5388,2560,2828
74,188,1408,652,756,1262,575,687,1118,492,626,1451,657,794,1774,777,997,1267,612,655
74,193,100111,45428,54683,113860,53134,60726,174641,83388,91253,177040,84133,92907,210047,102092,107955,201769,96722,105047
74,12,4939,2236,2703,5572,2572,3000,6205,2909,3296,6935,3163,3772,7665,3418,4247,8964,4024,4940
74,19,90212,45273,44939,99667,49070,50597,106237,51637,54600,116072,55807,60265,139529,67143,72386,170858,82337,88521
74,80,89386,43534,45852,97944,45208,52736,106502,46882,59620,123725,54680,69045,140948,62478,78470,145806,64631,81175
74,119,66,34,32,70,36,34,73,36,37,93,47,46,115,59,56,126,65,61
74,121,14367,6384,7983,15658,7172,8486,17116,8050,9066,20304,9544,10760,23716,11140,12576,36242,17293,18949
74,135,7679,3189,4490,7401,3069,4332,7134,2956,4178,6719,2819,3900,6399,2720,3679,6371,2723,3648
74,145,13064,5983,7081,15164,6786,8378,17789,7802,9987,19469,8715,10754,22101,10043,12058,24712,11307,13405
74,200,87249,38781,48468,93526,45313,48213,100144,52151,47993,113664,56703,56961,129392,57007,72385,152058,72902,79156
74,7,32,15,17,33,15,18,34,16,18,37,17,20,39,18,21,41,19,22
74,14,38,25,13,89,52,37,141,80,61,137,83,54,132,85,47,143,92,51
74,25,58,31,27,121,65,56,184,99,85,196,106,90,28,12,16,31,13,18
74,29,12,7,5,14,8,6,16,10,6,19,12,7,21,13,8,23,14,9
74,38,12,7,5,26,16,10,41,25,16,38,23,15,36,22,14,35,22,13
74,53,328,169,159,249,123,126,169,77,92,168,77,91,154,72,82,139,65,74
74,61,29,19,10,38,25,13,45,30,15,56,38,18,69,46,23,80,53,27
74,62,2524,1571,953,2804,1720,1084,3083,1868,1215,2518,1526,992,1936,1174,762,2043,1238,805
74,86,31775,15930,15845,40430,20010,20420,49084,24090,24994,51403,24284,27119,53722,24478,29244,55739,25106,30633
74,92,445,272,173,524,323,201,602,374,228,710,444,266,818,514,304,921,580,341
74,129,29695,15034,14661,35638,17511,18127,41569,19986,21583,43513,20365,23148,45448,20742,24706,47093,21278,25815
74,164,278,132,146,294,140,154,311,148,163,243,115,128,146,68,78,143,67,76
74,174,31,21,10,41,28,13,57,39,18,66,46,20,70,49,21,74,52,22
74,186,0,0,0,0,0,0,0,0,0,44,24,20,85,44,41,89,47,42
74,50,539,303,236,482,274,208,666,373,293,436,242,194,860,478,382,895,496,399
74,65,200,91,109,175,86,89,150,82,68,178,103,75,205,123,82,214,129,85
74,88,294,119,175,229,109,120,163,98,65,194,128,66,224,157,67,258,182,76
74,94,109,64,45,108,62,46,107,60,47,105,59,46,103,59,44,106,61,45
74,133,4190,2100,2090,4851,2445,2406,5723,2910,2813,6737,3316,3421,8533,4112,4421,11903,5743,6160
74,148,139,79,60,111,63,48,119,70,49,130,78,52,138,83,55,148,89,59
74,157,260,144,116,282,157,125,322,179,143,560,327,233,825,494,331,969,579,390
74,8,6463,2979,3484,6229,2959,3270,5996,2940,3056,6534,3255,3279,7071,3570,3501,8160,4118,4042
74,24,491,268,223,597,342,255,696,411,285,880,515,365,1063,618,445,1237,719,518
74,28,8096,4706,3390,8249,4810,3439,8402,4915,3487,9004,5492,3512,9476,5985,3491,11411,7207,4204
74,42,2147,1075,1072,2624,1335,1289,3101,1596,1505,2515,1450,1065,1929,1305,624,3169,1851,1318
74,46,1905,1030,875,1851,996,855,1797,963,834,1712,921,791,1924,1050,874,2061,1134,927
74,63,686,352,334,813,414,399,939,475,464,1108,572,536,1557,785,772,2264,1134,1130
74,75,15361,9083,6278,18094,10192,7902,20826,11300,9526,20818,11190,9628,20809,11080,9729,20934,11029,9905
74,159,491,286,205,594,355,239,695,421,274,662,401,261,630,381,249,614,371,243
74,160,1651,891,760,1441,770,671,1685,904,781,1971,1061,910,2136,1155,981,2309,1253,1056
74,222,865,412,453,840,403,437,816,393,423,764,372,392,716,351,365,672,334,338
74,225,4664,2390,2274,4149,2163,1986,3657,1935,1722,3657,1907,1750,3652,1876,1776,3777,1916,1861
74,22,106,70,36,114,70,44,122,70,52,133,78,55,144,86,58,145,86,59
74,37,52932,25769,27163,62998,30503,32495,74561,35968,38593,89277,45226,44051,109356,57319,52037,122212,64021,58191
74,84,11,5,6,9,5,4,8,6,2,11,6,5,13,9,4,14,9,5
74,175,668,388,280,845,475,370,970,534,436,841,461,380,745,410,335,723,400,323
74,220,119233,58322,60911,132485,65299,67186,151154,75160,75994,150839,75366,75473,152374,74817,77557,166729,81617,85112
74,11,15533,8048,7485,16385,8472,7913,18130,9170,8960,21130,10690,10440,28140,14530,13610,39107,20496,18611
74,147,881,482,399,1085,570,515,1573,766,807,2364,1148,1216,3159,1531,1628,3905,1889,2016
74,146,19351,11159,8192,22427,12788,9639,25504,14418,11086,30810,17091,13719,36117,19765,16352,37966,20807,17159
74,224,244,150,94,242,128,114,240,121,119,379,190,189,510,254,256,540,269,271
74,76,17851,11075,6776,19606,11974,7632,20959,12633,8326,22395,13083,9312,22012,12688,9324,20918,12055,8863
74,177,8,6,2,10,8,2,13,10,3,12,10,2,11,9,2,10,8,2
74,227,327,170,157,440,226,214,594,301,293,710,361,349,849,431,418,614,312,302
74,137,0,0,0,0,0,0,0,0,0,0,0,0,397,120,277,446,137,309
75,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,59,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
75,83,2,2,0,3,2,1,4,2,2,2,1,1,0,0,0,0,0,0
75,7,4,2,2,4,2,2,4,2,2,5,3,2,5,3,2,5,3,2
75,25,2,1,1,4,3,1,6,4,2,6,4,2,0,0,0,0,0,0
75,61,8,1,7,11,2,9,13,2,11,16,3,13,20,5,15,23,6,17
75,86,732,352,380,881,399,482,1030,447,583,1089,482,607,1148,518,630,1191,531,660
75,129,1101,409,692,1348,498,850,1596,587,1009,1670,588,1082,1744,588,1156,1808,601,1207
75,174,127,46,81,171,63,108,235,87,148,273,101,172,288,107,181,304,113,191
75,50,6,3,3,6,3,3,9,4,5,6,3,3,12,5,7,12,5,7
75,88,13,4,9,13,5,8,13,6,7,15,7,8,17,9,8,20,11,9
75,24,0,0,0,1,0,1,2,1,1,2,1,1,1,1,0,1,1,0
75,28,742,384,358,683,371,312,624,359,265,667,389,278,701,413,288,844,497,347
75,42,2,0,2,2,1,1,2,2,0,2,2,0,1,1,0,2,2,0
75,160,24,11,13,21,9,12,25,11,14,30,13,17,32,14,18,34,15,19
75,225,26,11,15,25,11,14,25,11,14,26,12,14,28,12,16,30,13,17
75,37,48,24,24,48,23,25,50,24,26,62,33,29,78,44,34,87,49,38
75,11,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,11,0,11
76,59,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
76,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
76,101,0,0,0,1,1,0,2,1,1,2,1,1,1,0,1,1,0,1
76,218,13,8,5,55,26,29,98,44,54,84,39,45,77,36,41,86,40,46
76,83,17,9,8,16,8,8,16,7,9,13,6,7,10,5,5,10,5,5
76,42,18,12,6,12,6,6,6,1,5,5,1,4,3,1,2,5,2,3
76,37,53,26,27,97,47,50,144,70,74,131,76,55,126,87,39,141,97,44
76,11,236,91,145,317,134,183,380,170,210,420,150,270,490,200,290,549,242,307
76,146,2726,1404,1322,3159,1604,1555,3593,1804,1789,1974,1046,928,355,287,68,373,302,71
76,49,63,32,31,66,34,32,68,35,33,90,35,55,112,36,76,123,39,84
76,227,18,10,8,22,12,10,28,15,13,32,18,14,37,20,17,48,27,21
77,40,292,158,134,318,172,146,343,185,158,237,107,130,281,126,155,349,161,188
77,48,970,465,505,1121,510,611,1572,689,883,1000,571,429,2380,1212,1168,3163,1544,1619
77,66,65,36,29,86,47,39,107,59,48,156,87,69,205,116,89,256,146,110
77,179,11,9,2,221,157,64,436,309,127,342,242,100,268,189,79,237,167,70
77,191,306,145,161,190,98,92,130,76,54,155,89,66,248,142,106,318,183,135
77,34,11,6,5,14,8,6,17,10,7,13,8,5,8,5,3,8,5,3
77,126,4463,2384,2079,4670,2495,2175,4279,2297,1982,17459,9108,8351,30825,16004,14821,33255,17230,16025
77,130,77,35,42,82,42,40,84,47,37,84,49,35,84,50,34,84,51,33
77,206,430,229,201,484,258,226,545,291,254,613,327,286,796,443,353,896,499,397
77,31,3,1,2,5,2,3,6,2,4,9,3,6,11,4,7,11,5,6
77,56,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,3,3,0
77,95,0,0,0,2,1,1,4,2,2,5,3,2,5,4,1,3,2,1
77,59,5,3,2,5,3,2,5,3,2,6,3,3,7,3,4,6,4,2
77,73,0,0,0,1,0,1,1,0,1,4,1,3,7,3,4,13,5,8
77,101,1,1,0,3,2,1,6,3,3,5,2,3,4,2,2,4,2,2
77,199,3,3,0,3,3,0,4,4,0,3,3,0,12,7,5,24,14,10
77,218,17,11,6,70,34,36,126,58,68,229,98,131,351,147,204,393,162,231
77,83,18,9,9,31,17,14,45,25,20,27,14,13,8,2,6,8,2,6
77,104,14,5,9,75,37,38,136,70,66,260,133,127,384,197,187,384,194,190
77,163,21,10,11,45,21,24,71,33,38,310,282,28,499,485,14,548,531,17
77,193,22,10,12,34,16,18,415,213,202,200,101,99,271,135,136,278,135,143
77,12,14,9,5,16,10,6,18,12,6,20,13,7,21,13,8,24,15,9
77,19,164,85,79,163,84,79,158,82,76,241,123,118,290,150,140,312,144,168
77,74,7939,3837,4102,8196,3890,4306,8453,3944,4509,17241,7700,9541,18286,8338,9948,19780,8984,10796
77,80,123,96,27,182,133,49,241,171,70,373,232,141,505,294,211,522,304,218
77,145,35,18,17,51,25,26,71,33,38,100,50,50,87,39,48,96,50,46
77,200,136,56,80,157,66,91,180,77,103,206,87,119,238,88,150,279,115,164
77,50,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
77,24,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
77,42,5,4,1,5,3,2,5,2,3,4,2,2,3,2,1,5,3,2
77,37,38,19,19,229,110,119,426,205,221,681,323,358,976,461,515,1091,515,576
77,11,20,14,6,10,7,3,0,0,0,10,0,10,10,0,10,11,0,11
77,36,0,0,0,0,0,0,0,0,0,1061,535,526,845,445,400,811,370,441
77,28,0,0,0,0,0,0,0,0,0,15,15,0,30,30,0,36,36,0
78,64,36,29,7,28,22,6,22,16,6,26,19,7,28,20,8,33,22,11
78,142,128,57,71,122,55,67,114,50,64,90,40,50,86,38,48,78,35,43
78,34,7,3,4,10,4,6,12,5,7,9,4,5,5,2,3,5,2,3
78,51,10359,5445,4914,6022,3156,2866,693,362,331,361,188,173,42,21,21,44,22,22
78,81,19,12,7,19,13,6,21,13,8,30,19,11,30,19,11,36,23,13
78,89,811,490,321,935,606,329,1012,649,363,1842,1032,810,2861,1523,1338,3186,1698,1488
78,90,960,461,499,1247,619,628,1534,778,756,1472,744,728,1410,710,700,1495,746,749
78,117,656,383,273,650,378,272,630,355,275,504,349,155,711,396,315,750,437,313
78,126,595,323,272,621,337,284,570,310,260,2323,1230,1093,4103,2163,1940,4426,2329,2097
78,181,4263,1858,2405,4458,1928,2530,4029,1635,2394,4335,1849,2486,4849,2189,2660,4984,2250,2734
78,184,5240,2856,2384,5110,2718,2392,4984,2584,2400,4873,2493,2380,4843,2460,2383,4828,2444,2384
78,206,510,276,234,574,311,263,646,350,296,727,394,333,944,535,409,1063,603,460
78,31,2,1,1,4,2,2,5,2,3,8,4,4,10,5,5,12,6,6
78,56,2,1,1,3,1,2,4,1,3,8,6,2,11,10,1,14,12,2
78,95,0,0,0,4,2,2,7,4,3,9,5,4,11,6,5,8,5,3
78,59,236,171,65,360,231,129,483,291,192,548,319,229,613,347,266,650,359,291
78,73,22,20,2,96,88,8,169,155,14,309,255,54,449,355,94,765,593,172
78,96,2,1,1,4,2,2,5,3,2,6,3,3,7,4,3,10,9,1
78,101,11,6,5,30,15,15,66,35,31,66,37,29,56,30,26,57,30,27
78,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,153,570,447,123,676,492,184,789,526,263,887,560,327,1015,608,407,1159,676,483
78,199,1965,1176,789,2332,1388,944,2501,1482,1019,2931,1696,1235,3886,2259,1627,4834,2815,2019
78,218,1354,755,599,2553,1402,1151,3796,2070,1726,7039,3805,3234,10856,5880,4976,12194,6530,5664
78,83,59,32,27,51,26,25,44,21,23,48,32,16,51,43,8,50,42,8
78,104,84,29,55,363,234,129,641,439,202,1078,850,228,1515,1262,253,1515,1257,258
78,163,7,7,0,15,15,0,24,23,1,68,59,9,101,84,17,111,91,20
78,193,2779,2013,766,3557,2553,1004,5866,4218,1648,11215,8822,2393,18688,15423,3265,16954,13356,3598
78,12,346,310,36,391,351,40,435,391,44,487,437,50,538,482,56,628,562,66
78,19,92,59,33,92,59,33,89,57,32,138,88,50,206,119,87,403,271,132
78,74,1329,700,629,1372,712,660,1415,724,691,1546,876,670,1763,885,878,1907,954,953
78,80,1908,1809,99,2261,2028,233,2614,2248,366,3443,2697,746,4272,3147,1125,4419,3255,1164
78,145,112,87,25,164,127,37,223,170,53,401,278,123,529,356,173,672,435,237
78,200,157,143,14,314,282,32,473,421,52,539,476,63,616,533,83,723,633,90
78,42,0,0,0,1,1,0,2,2,0,2,2,0,1,1,0,2,2,0
78,63,11,9,2,13,10,3,14,11,3,16,13,3,23,19,4,33,28,5
78,37,14,6,8,122,58,64,233,112,121,368,205,163,525,311,214,587,348,239
78,220,1485,727,758,3552,1759,1793,5765,2869,2896,11033,5518,5515,16438,8080,8358,20877,10231,10646
78,11,18,11,7,9,6,3,0,0,0,50,30,20,90,50,40,127,74,53
79,108,3773,2333,1440,3089,1888,1201,2405,1443,962,2742,1674,1068,3079,1906,1173,3275,2048,1227
79,112,10351,4548,5803,8367,3842,4525,6254,3076,3178,5017,2450,2567,3704,1786,1918,3270,1568,1702
79,202,872,384,488,753,385,368,703,425,278,678,353,325,693,305,388,687,298,389
79,9,1646,564,1082,27684,9488,18196,46779,16040,30739,30942,11273,19669,25767,9939,15828,40897,15520,25377
79,13,69766,30871,38895,61233,29158,32075,61708,28924,32784,58561,26490,32071,53614,25318,28296,51141,24733,26408
79,55,3802,2082,1720,5376,2846,2530,6950,3610,3340,10173,5254,4919,16310,8528,7782,17026,8983,8043
79,103,25921,12697,13224,24200,11667,12533,21123,10117,11006,14988,7128,7860,9034,4209,4825,9317,4317,5000
79,211,1575,715,860,3813,1645,2168,6065,2577,3488,6249,2574,3675,6439,2567,3872,6536,2517,4019
79,18,9868,5654,4214,9348,5375,3973,8827,5096,3731,8705,5025,3680,8583,4954,3629,8507,4911,3596
79,31,77,39,38,117,53,64,157,67,90,223,96,127,279,120,159,336,154,182
79,56,88,50,38,132,77,55,176,104,72,607,351,256,988,582,406,1045,606,439
79,95,186,102,84,165,89,76,144,77,67,178,97,81,212,117,95,184,92,92
79,162,460,221,239,393,186,207,336,156,180,331,149,182,338,147,191,326,143,183
79,167,3550,1563,1987,2396,1056,1340,1616,712,904,1135,644,491,1028,395,633,932,330,602
79,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,20,37
79,170,656888,322343,334545,653159,337869,315290,625743,341259,284484,539318,292371,246947,441793,237616,204177,450221,241107,209114
79,187,11,5,6,27,16,11,51,30,21,58,34,24,65,39,26,79,47,32
79,216,76612,32828,43784,74660,36124,38536,73621,39862,33759,67270,36466,30804,64185,34834,29351,64399,34991,29408
79,59,72,35,37,78,38,40,83,41,42,143,64,79,203,87,116,221,95,126
79,68,2196,1132,1064,1884,964,920,1572,796,776,1592,794,798,1599,782,817,1485,725,760
79,73,0,0,0,5,2,3,9,3,6,23,10,13,36,17,19,79,36,43
79,96,2,1,1,3,1,2,4,2,2,12,5,7,20,8,12,22,9,13
79,101,49,27,22,136,73,63,298,165,133,299,174,125,250,137,113,255,138,117
79,114,697,427,270,1368,790,578,2039,1153,886,1850,1044,806,1614,896,718,1353,744,609
79,120,2036,1213,823,1144,683,461,896,535,361,868,523,345,723,422,301,612,351,261
79,153,0,0,0,11,5,6,16,8,8,125,59,66,208,96,112,315,143,172
79,199,103,43,60,123,51,72,132,54,78,365,167,198,859,422,437,1275,630,645
79,218,76,46,30,303,151,152,537,259,278,1707,815,892,3017,1446,1571,3388,1600,1788
79,83,36031,19955,16076,53103,26400,26703,71047,32796,38251,78132,34054,44078,85216,35311,49905,83388,32537,50851
79,104,11,4,7,164,54,110,317,105,212,6271,929,5342,12224,1752,10472,12226,1565,10661
79,127,12,6,6,15,8,7,19,11,8,23,12,11,38,17,21,47,22,25
79,163,40,36,4,88,79,9,140,124,16,590,454,136,943,709,234,1036,769,267
79,182,5,2,3,37,12,25,51,15,36,51,15,36,50,14,36,48,13,35
79,193,102,50,52,257,135,122,523,281,242,4926,3132,1794,9792,5490,4302,8760,4016,4744
79,12,1827,949,878,2061,1087,974,2295,1225,1070,2565,1340,1225,2835,1455,1380,3316,1711,1605
79,19,1171,576,595,1164,571,593,1123,552,571,814,395,419,1666,822,844,3772,2096,1676
79,74,1337,659,678,1381,669,712,1424,679,745,5304,2591,2713,7011,3271,3740,7584,3525,4059
79,80,1410,553,857,5946,2521,3425,10482,4489,5993,16302,6438,9864,22122,8387,13735,22884,8676,14208
79,145,32,18,14,46,25,21,63,33,30,150,75,75,202,109,93,296,153,143
79,200,293,158,135,369,185,184,448,213,235,513,225,288,588,214,374,691,283,408
79,50,10,4,6,8,4,4,9,4,5,6,3,3,12,5,7,12,5,7
79,157,0,0,0,0,0,0,0,0,0,23,21,2,49,44,5,58,53,5
79,24,0,0,0,1,1,0,1,1,0,2,1,1,2,1,1,2,1,1
79,42,16,9,7,9,5,4,2,2,0,2,2,0,1,1,0,2,2,0
79,225,12,4,8,11,3,8,11,3,8,11,3,8,12,3,9,13,3,10
79,37,749,365,384,752,365,387,773,373,400,1205,595,610,1710,855,855,1911,955,956
79,220,6689,3272,3417,8436,4163,4273,10528,5236,5292,15424,7709,7715,20511,10075,10436,24456,11977,12479
79,11,17,6,11,168,85,83,310,160,150,460,230,230,520,250,270,612,274,338
79,28,0,0,0,0,0,0,0,0,0,31,10,21,63,21,42,76,25,51
80,131,57,33,24,70,39,31,124,61,63,118,57,61,119,59,60,136,71,65
80,183,40,16,24,48,23,25,57,30,27,66,30,36,76,31,45,85,38,47
80,215,234,132,102,229,126,103,246,128,118,244,127,117,243,126,117,241,125,116
80,219,605,348,257,769,442,327,810,466,344,901,519,382,924,532,392,967,473,494
80,230,311,173,138,220,123,97,157,88,69,209,118,91,279,151,128,371,187,184
80,48,178,81,97,205,87,118,288,118,170,183,100,83,436,212,224,579,269,310
80,77,27,15,12,33,18,15,42,23,19,46,26,20,52,29,23,57,32,25
80,2,6544,3694,2850,3661,1987,1674,778,281,497,1096,396,700,1414,512,902,1399,506,893
80,64,9692,5298,4394,7378,3965,3413,5649,2946,2703,6725,3706,3019,7258,3876,3382,8609,4072,4537
80,118,27674,15197,12477,16289,8749,7540,5172,2623,2549,5699,3392,2307,6235,3740,2495,7029,4178,2851
